regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
pure,4,1,0.25,4.0,0,0,512,2048,896,67.841,94.336,68.895,0.0398
pure,4,1,0.25,4.0,0,0,1024,4096,1792,88.352,143.071,90.592,0.0409
pure,4,1,0.25,4.0,0,0,2048,8192,3584,131.424,228.703,134.303,0.0296
pure,4,1,0.25,4.0,0,0,4096,16384,7168,206.529,400.894,211.262,0.0244
mixed,4,1,0.25,4.0,16,0,128,512,224,81.532,83.776,81.566,0.0152
mixed,4,1,0.25,4.0,16,0,256,1024,448,83.585,90.209,84.033,0.0676
mixed,4,1,0.25,4.0,16,0,512,2048,896,88.063,113.439,89.569,0.0593
mixed,4,1,0.25,4.0,16,0,1024,4096,1792,109.533,164.35,111.359,0.0333
mixed,4,1,0.25,4.0,16,0,2048,8192,3584,152.895,252.703,154.303,0.0141
mixed,4,1,0.25,4.0,16,0,4096,16384,7168,228.863,418.784,225.405,-0.0182
mixed,4,1,0.25,4.0,16,512,128,512,224,115.711,117.92,114.813,-0.4065
mixed,4,1,0.25,4.0,16,512,256,1024,448,117.152,122.88,117.216,0.0112
mixed,4,1,0.25,4.0,16,512,512,2048,896,121.184,149.952,122.177,0.0345
mixed,4,1,0.25,4.0,16,512,1024,4096,1792,145.28,199.295,147.038,0.0325
mixed,4,1,0.25,4.0,16,512,2048,8192,3584,188.544,285.952,191.39,0.0292
mixed,4,1,0.25,4.0,16,512,4096,16384,7168,263.872,463.037,262.143,-0.0087
mixed,4,1,0.25,4.0,16,1024,128,512,224,116.574,119.359,116.385,-0.0679
mixed,4,1,0.25,4.0,16,1024,256,1024,448,118.625,125.44,119.263,0.0936
mixed,4,1,0.25,4.0,16,1024,512,2048,896,122.525,153.055,124.129,0.0525
mixed,4,1,0.25,4.0,16,1024,1024,4096,1792,145.407,201.409,148.096,0.048
mixed,4,1,0.25,4.0,16,1024,2048,8192,3584,191.518,289.151,193.181,0.017
mixed,4,1,0.25,4.0,16,1024,4096,16384,7168,266.334,459.264,266.366,0.0002
mixed,4,1,0.25,4.0,16,2048,128,512,224,119.519,122.559,119.713,0.0638
mixed,4,1,0.25,4.0,16,2048,256,1024,448,121.343,128.256,122.527,0.1713
mixed,4,1,0.25,4.0,16,2048,512,2048,896,126.112,157.342,127.487,0.044
mixed,4,1,0.25,4.0,16,2048,1024,4096,1792,150.271,205.853,153.345,0.0553
mixed,4,1,0.25,4.0,16,2048,2048,8192,3584,196.417,295.615,197.823,0.0142
mixed,4,1,0.25,4.0,16,2048,4096,16384,7168,270.559,466.818,269.469,-0.0056
mixed,4,1,0.25,4.0,16,4096,128,512,224,127.777,130.304,127.999,0.0879
mixed,4,1,0.25,4.0,16,4096,256,1024,448,130.656,137.281,130.944,0.0435
mixed,4,1,0.25,4.0,16,4096,512,2048,896,134.303,167.04,135.777,0.045
mixed,4,1,0.25,4.0,16,4096,1024,4096,1792,160.832,218.142,162.688,0.0324
mixed,4,1,0.25,4.0,16,4096,2048,8192,3584,207.075,307.741,209.375,0.0228
mixed,4,1,0.25,4.0,16,4096,4096,16384,7168,280.801,478.236,283.326,0.0128
mixed,4,1,0.25,4.0,16,8192,128,512,224,159.424,162.432,158.495,-0.3088
mixed,4,1,0.25,4.0,16,8192,256,1024,448,161.568,168.254,161.599,0.0046
mixed,4,1,0.25,4.0,16,8192,512,2048,896,165.952,200.831,167.133,0.0339
mixed,4,1,0.25,4.0,16,8192,1024,4096,1792,193.085,254.75,195.007,0.0312
mixed,4,1,0.25,4.0,16,8192,2048,8192,3584,243.679,342.876,244.224,0.0055
mixed,4,1,0.25,4.0,16,8192,4096,16384,7168,315.489,512.028,316.317,0.0042
mixed,4,1,0.25,4.0,32,0,128,512,224,112.864,114.431,112.446,-0.2668
mixed,4,1,0.25,4.0,32,0,256,1024,448,113.855,121.215,115.007,0.1565
mixed,4,1,0.25,4.0,32,0,512,2048,896,118.656,149.409,120.704,0.0666
mixed,4,1,0.25,4.0,32,0,1024,4096,1792,141.408,198.496,144.511,0.0544
mixed,4,1,0.25,4.0,32,0,2048,8192,3584,186.718,288.032,190.752,0.0398
mixed,4,1,0.25,4.0,32,0,4096,16384,7168,261.376,458.528,264.061,0.0136
mixed,4,1,0.25,4.0,32,512,128,512,224,136.864,139.423,136.257,-0.2372
mixed,4,1,0.25,4.0,32,512,256,1024,448,139.136,145.888,139.36,0.0332
mixed,4,1,0.25,4.0,32,512,512,2048,896,143.168,175.071,145.311,0.0672
mixed,4,1,0.25,4.0,32,512,1024,4096,1792,169.087,227.517,170.463,0.0235
mixed,4,1,0.25,4.0,32,512,2048,8192,3584,213.696,311.103,217.213,0.0361
mixed,4,1,0.25,4.0,32,512,4096,16384,7168,286.687,484.573,291.487,0.0243
mixed,4,1,0.25,4.0,32,1024,128,512,224,137.407,139.68,137.12,-0.1263
mixed,4,1,0.25,4.0,32,1024,256,1024,448,139.008,147.837,140.03,0.1158
mixed,4,1,0.25,4.0,32,1024,512,2048,896,144.863,177.025,146.079,0.0378
mixed,4,1,0.25,4.0,32,1024,1024,4096,1792,170.079,227.713,172.126,0.0355
mixed,4,1,0.25,4.0,32,1024,2048,8192,3584,215.937,317.183,217.758,0.018
mixed,4,1,0.25,4.0,32,1024,4096,16384,7168,290.112,488.445,293.982,0.0195
mixed,4,1,0.25,4.0,32,2048,128,512,224,142.238,146.045,141.855,-0.1006
mixed,4,1,0.25,4.0,32,2048,256,1024,448,145.25,153.054,145.982,0.0938
mixed,4,1,0.25,4.0,32,2048,512,2048,896,150.881,185.504,153.247,0.0683
mixed,4,1,0.25,4.0,32,2048,1024,4096,1792,176.734,236.48,179.679,0.0493
mixed,4,1,0.25,4.0,32,2048,2048,8192,3584,225.152,324.477,228.095,0.0296
mixed,4,1,0.25,4.0,32,2048,4096,16384,7168,301.12,497.148,300.864,-0.0013
mixed,4,1,0.25,4.0,32,4096,128,512,224,155.901,158.912,155.902,0.0003
mixed,4,1,0.25,4.0,32,4096,256,1024,448,158.079,165.917,159.071,0.1266
mixed,4,1,0.25,4.0,32,4096,512,2048,896,163.679,198.173,164.96,0.0371
mixed,4,1,0.25,4.0,32,4096,1024,4096,1792,191.997,252.127,192.094,0.0016
mixed,4,1,0.25,4.0,32,4096,2048,8192,3584,241.117,340.86,244.159,0.0305
mixed,4,1,0.25,4.0,32,4096,4096,16384,7168,318.783,511.836,316.861,-0.01
mixed,4,1,0.25,4.0,32,8192,128,512,224,248.896,254.877,246.43,-0.4123
mixed,4,1,0.25,4.0,32,8192,256,1024,448,253.12,262.145,252.83,-0.0321
mixed,4,1,0.25,4.0,32,8192,512,2048,896,260.638,292.478,259.904,-0.0231
mixed,4,1,0.25,4.0,32,8192,1024,4096,1792,286.466,342.4,287.617,0.0206
mixed,4,1,0.25,4.0,32,8192,2048,8192,3584,331.55,426.686,335.647,0.0431
mixed,4,1,0.25,4.0,32,8192,4096,16384,7168,407.231,601.405,412.22,0.0257
mixed,4,1,0.25,4.0,64,0,128,512,224,112.32,116.03,111.872,-0.1208
mixed,4,1,0.25,4.0,64,0,256,1024,448,115.967,121.28,116.48,0.0966
mixed,4,1,0.25,4.0,64,0,512,2048,896,118.622,153.311,120.319,0.0489
mixed,4,1,0.25,4.0,64,0,1024,4096,1792,145.728,202.465,147.584,0.0327
mixed,4,1,0.25,4.0,64,0,2048,8192,3584,192.67,292.32,194.559,0.019
mixed,4,1,0.25,4.0,64,0,4096,16384,7168,268.448,460.48,266.432,-0.0105
mixed,4,1,0.25,4.0,64,512,128,512,224,141.822,145.252,141.278,-0.1586
mixed,4,1,0.25,4.0,64,512,256,1024,448,144.254,152.862,145.247,0.1154
mixed,4,1,0.25,4.0,64,512,512,2048,896,150.111,185.021,151.359,0.0357
mixed,4,1,0.25,4.0,64,512,1024,4096,1792,177.407,239.392,178.589,0.0191
mixed,4,1,0.25,4.0,64,512,2048,8192,3584,226.622,325.947,229.406,0.028
mixed,4,1,0.25,4.0,64,512,4096,16384,7168,303.326,500.287,302.721,-0.0031
mixed,4,1,0.25,4.0,64,1024,128,512,224,147.841,151.265,146.783,-0.309
mixed,4,1,0.25,4.0,64,1024,256,1024,448,149.6,158.976,150.175,0.0613
mixed,4,1,0.25,4.0,64,1024,512,2048,896,155.711,191.229,157.887,0.0613
mixed,4,1,0.25,4.0,64,1024,1024,4096,1792,184.384,243.902,186.976,0.0435
mixed,4,1,0.25,4.0,64,1024,2048,8192,3584,234.4,332.991,236.766,0.024
mixed,4,1,0.25,4.0,64,1024,4096,16384,7168,309.311,508.158,310.016,0.0035
mixed,4,1,0.25,4.0,64,2048,128,512,224,158.24,162.335,158.143,-0.0237
mixed,4,1,0.25,4.0,64,2048,256,1024,448,161.95,169.088,162.271,0.045
mixed,4,1,0.25,4.0,64,2048,512,2048,896,165.887,202.204,167.263,0.0379
mixed,4,1,0.25,4.0,64,2048,1024,4096,1792,194.399,256.863,196.8,0.0384
mixed,4,1,0.25,4.0,64,2048,2048,8192,3584,244.737,345.437,248.124,0.0336
mixed,4,1,0.25,4.0,64,2048,4096,16384,7168,321.628,516.253,322.335,0.0036
mixed,4,1,0.25,4.0,64,4096,128,512,224,235.099,239.456,236.287,0.2727
mixed,4,1,0.25,4.0,64,4096,256,1024,448,239.806,246.463,239.582,-0.0336
mixed,4,1,0.25,4.0,64,4096,512,2048,896,244.927,279.649,245.921,0.0286
mixed,4,1,0.25,4.0,64,4096,1024,4096,1792,273.117,332.415,273.473,0.006
mixed,4,1,0.25,4.0,64,4096,2048,8192,3584,320.865,419.647,323.869,0.0304
mixed,4,1,0.25,4.0,64,4096,4096,16384,7168,395.518,587.648,398.908,0.0176
mixed,4,1,0.25,4.0,64,8192,128,512,224,314.112,318.718,315.937,0.3962
mixed,4,1,0.25,4.0,64,8192,256,1024,448,318.335,328.09,318.784,0.046
mixed,4,1,0.25,4.0,64,8192,512,2048,896,324.797,362.145,326.493,0.0454
mixed,4,1,0.25,4.0,64,8192,1024,4096,1792,352.545,412.383,353.439,0.0149
mixed,4,1,0.25,4.0,64,8192,2048,8192,3584,400.895,499.167,402.72,0.0186
mixed,4,1,0.25,4.0,64,8192,4096,16384,7168,477.34,670.494,472.446,-0.0253
mixed,4,1,0.25,4.0,128,0,128,512,224,121.983,124.8,121.567,-0.1477
mixed,4,1,0.25,4.0,128,0,256,1024,448,123.964,130.271,124.892,0.1471
mixed,4,1,0.25,4.0,128,0,512,2048,896,128.576,158.977,130.306,0.0569
mixed,4,1,0.25,4.0,128,0,1024,4096,1792,152.8,210.271,154.815,0.0351
mixed,4,1,0.25,4.0,128,0,2048,8192,3584,199.297,295.071,198.655,-0.0067
mixed,4,1,0.25,4.0,128,0,4096,16384,7168,273.344,466.816,271.871,-0.0076
mixed,4,1,0.25,4.0,128,512,128,512,224,158.334,161.248,157.279,-0.362
mixed,4,1,0.25,4.0,128,512,256,1024,448,160.704,168.286,161.888,0.1562
mixed,4,1,0.25,4.0,128,512,512,2048,896,164.991,202.109,166.846,0.05
mixed,4,1,0.25,4.0,128,512,1024,4096,1792,193.884,255.966,196.96,0.0495
mixed,4,1,0.25,4.0,128,512,2048,8192,3584,243.294,342.559,245.152,0.0187
mixed,4,1,0.25,4.0,128,512,4096,16384,7168,319.261,510.493,320.799,0.008
mixed,4,1,0.25,4.0,128,1024,128,512,224,165.823,168.993,165.503,-0.1009
mixed,4,1,0.25,4.0,128,1024,256,1024,448,167.295,177.152,168.959,0.1688
mixed,4,1,0.25,4.0,128,1024,512,2048,896,173.826,208.928,175.36,0.0437
mixed,4,1,0.25,4.0,128,1024,1024,4096,1792,201.182,263.264,205.023,0.0619
mixed,4,1,0.25,4.0,128,1024,2048,8192,3584,253.375,353.883,252.8,-0.0057
mixed,4,1,0.25,4.0,128,1024,4096,16384,7168,329.151,520.575,330.017,0.0045
mixed,4,1,0.25,4.0,128,2048,128,512,224,239.808,245.6,241.052,0.2148
mixed,4,1,0.25,4.0,128,2048,256,1024,448,243.167,251.359,245.533,0.2888
mixed,4,1,0.25,4.0,128,2048,512,2048,896,250.879,284.736,249.696,-0.0349
mixed,4,1,0.25,4.0,128,2048,1024,4096,1792,277.727,337.47,281.056,0.0557
mixed,4,1,0.25,4.0,128,2048,2048,8192,3584,325.597,430.526,327.137,0.0147
mixed,4,1,0.25,4.0,128,2048,4096,16384,7168,400.993,601.664,400.383,-0.003
mixed,4,1,0.25,4.0,128,4096,128,512,224,318.847,323.872,320.321,0.2933
mixed,4,1,0.25,4.0,128,4096,256,1024,448,321.888,333.66,322.942,0.0895
mixed,4,1,0.25,4.0,128,4096,512,2048,896,328.161,364.158,329.533,0.0381
mixed,4,1,0.25,4.0,128,4096,1024,4096,1792,356.029,417.054,357.951,0.0315
mixed,4,1,0.25,4.0,128,4096,2048,8192,3584,403.067,504.732,406.207,0.0309
mixed,4,1,0.25,4.0,128,4096,4096,16384,7168,484.413,677.629,479.997,-0.0229
mixed,4,1,0.25,4.0,128,8192,128,512,224,466.623,472.352,466.78,0.0274
mixed,4,1,0.25,4.0,128,8192,256,1024,448,470.557,475.872,470.878,0.0604
mixed,4,1,0.25,4.0,128,8192,512,2048,896,474.687,511.103,476.992,0.0633
mixed,4,1,0.25,4.0,128,8192,1024,4096,1792,503.071,562.013,503.709,0.0108
mixed,4,1,0.25,4.0,128,8192,2048,8192,3584,552.062,650.109,553.152,0.0111
mixed,4,1,0.25,4.0,128,8192,4096,16384,7168,624.38,820.509,625.63,0.0064
mixed,4,1,0.25,4.0,256,0,128,512,224,180.382,183.133,181.793,0.5129
mixed,4,1,0.25,4.0,256,0,256,1024,448,182.944,191.038,183.902,0.1184
mixed,4,1,0.25,4.0,256,0,512,2048,896,188.735,221.825,190.336,0.0484
mixed,4,1,0.25,4.0,256,0,1024,4096,1792,215.038,278.813,217.887,0.0447
mixed,4,1,0.25,4.0,256,0,2048,8192,3584,268.607,365.149,269.025,0.0043
mixed,4,1,0.25,4.0,256,0,4096,16384,7168,342.111,540.192,344.702,0.0131
mixed,4,1,0.25,4.0,256,512,128,512,224,245.758,249.502,245.697,-0.0163
mixed,4,1,0.25,4.0,256,512,256,1024,448,249.725,257.216,250.719,0.1327
mixed,4,1,0.25,4.0,256,512,512,2048,896,257.088,289.92,255.678,-0.0429
mixed,4,1,0.25,4.0,256,512,1024,4096,1792,280.32,345.566,286.111,0.0888
mixed,4,1,0.25,4.0,256,512,2048,8192,3584,331.615,434.396,335.072,0.0336
mixed,4,1,0.25,4.0,256,512,4096,16384,7168,410.335,606.236,409.792,-0.0028
mixed,4,1,0.25,4.0,256,1024,128,512,224,301.499,305.247,302.623,0.2999
mixed,4,1,0.25,4.0,256,1024,256,1024,448,305.149,313.022,305.726,0.0733
mixed,4,1,0.25,4.0,256,1024,512,2048,896,310.942,345.662,312.704,0.0507
mixed,4,1,0.25,4.0,256,1024,1024,4096,1792,338.878,398.557,341.758,0.0483
mixed,4,1,0.25,4.0,256,1024,2048,8192,3584,386.813,486.269,387.134,0.0032
mixed,4,1,0.25,4.0,256,1024,4096,16384,7168,462.783,656.734,462.719,-0.0003
mixed,4,1,0.25,4.0,256,2048,128,512,224,338.367,343.038,337.213,-0.2471
mixed,4,1,0.25,4.0,256,2048,256,1024,448,341.951,350.304,341.564,-0.0463
mixed,4,1,0.25,4.0,256,2048,512,2048,896,345.182,380.638,347.645,0.0695
mixed,4,1,0.25,4.0,256,2048,1024,4096,1792,374.556,431.549,378.24,0.0646
mixed,4,1,0.25,4.0,256,2048,2048,8192,3584,421.023,519.516,424.862,0.039
mixed,4,1,0.25,4.0,256,2048,4096,16384,7168,497.788,695.1,497.406,-0.0019
mixed,4,1,0.25,4.0,256,4096,128,512,224,482.304,485.534,480.991,-0.4065
mixed,4,1,0.25,4.0,256,4096,256,1024,448,484.702,494.014,485.403,0.0753
mixed,4,1,0.25,4.0,256,4096,512,2048,896,488.992,526.367,490.046,0.0282
mixed,4,1,0.25,4.0,256,4096,1024,4096,1792,515.421,577.726,519.9,0.0719
mixed,4,1,0.25,4.0,256,4096,2048,8192,3584,567.741,663.773,567.932,0.002
mixed,4,1,0.25,4.0,256,4096,4096,16384,7168,643.295,841.884,644.381,0.0055
mixed,4,1,0.25,4.0,256,8192,128,512,224,727.071,732.541,726.716,-0.0649
mixed,4,1,0.25,4.0,256,8192,256,1024,448,730.333,739.516,728.7,-0.1778
mixed,4,1,0.25,4.0,256,8192,512,2048,896,737.02,772.157,737.053,0.0009
mixed,4,1,0.25,4.0,256,8192,1024,4096,1792,765.5,824.029,766.075,0.0098
mixed,4,1,0.25,4.0,256,8192,2048,8192,3584,812.507,909.02,811.869,-0.0066
mixed,4,1,0.25,4.0,256,8192,4096,16384,7168,882.843,1079.452,886.172,0.0169
mixed,4,1,0.25,4.0,512,0,128,512,224,299.328,302.686,299.259,-0.0205
mixed,4,1,0.25,4.0,512,0,256,1024,448,301.313,311.229,302.656,0.1354
mixed,4,1,0.25,4.0,512,0,512,2048,896,308.412,342.845,309.503,0.0317
mixed,4,1,0.25,4.0,512,0,1024,4096,1792,333.693,396.475,337.44,0.0597
mixed,4,1,0.25,4.0,512,0,2048,8192,3584,384.67,483.197,388.35,0.0374
mixed,4,1,0.25,4.0,512,0,4096,16384,7168,459.103,652.701,460.86,0.0091
mixed,4,1,0.25,4.0,512,512,128,512,224,372.161,375.229,370.622,-0.5016
mixed,4,1,0.25,4.0,512,512,256,1024,448,374.814,383.613,376.384,0.1784
mixed,4,1,0.25,4.0,512,512,512,2048,896,381.117,413.82,381.31,0.0059
mixed,4,1,0.25,4.0,512,512,1024,4096,1792,405.307,467.006,412.574,0.1178
mixed,4,1,0.25,4.0,512,512,2048,8192,3584,457.247,558.431,457.149,-0.001
mixed,4,1,0.25,4.0,512,512,4096,16384,7168,528.414,727.293,532.252,0.0193
mixed,4,1,0.25,4.0,512,1024,128,512,224,438.845,443.519,438.463,-0.0817
mixed,4,1,0.25,4.0,512,1024,256,1024,448,443.035,452.604,442.269,-0.0801
mixed,4,1,0.25,4.0,512,1024,512,2048,896,448.958,483.775,452.414,0.0993
mixed,4,1,0.25,4.0,512,1024,1024,4096,1792,475.293,534.847,480.445,0.0865
mixed,4,1,0.25,4.0,512,1024,2048,8192,3584,523.39,623.421,525.182,0.0179
mixed,4,1,0.25,4.0,512,1024,4096,16384,7168,598.111,793.727,600.126,0.0103
mixed,4,1,0.25,4.0,512,2048,128,512,224,581.278,588.094,583.712,0.3571
mixed,4,1,0.25,4.0,512,2048,256,1024,448,587.901,595.772,586.203,-0.2157
mixed,4,1,0.25,4.0,512,2048,512,2048,896,592.317,625.981,594.46,0.0637
mixed,4,1,0.25,4.0,512,2048,1024,4096,1792,619.932,680.925,621.246,0.0215
mixed,4,1,0.25,4.0,512,2048,2048,8192,3584,667.965,765.978,669.212,0.0127
mixed,4,1,0.25,4.0,512,2048,4096,16384,7168,744.542,940.799,742.3,-0.0114
mixed,4,1,0.25,4.0,512,4096,128,512,224,860.572,865.917,862.463,0.3538
mixed,4,1,0.25,4.0,512,4096,256,1024,448,866.877,874.494,868.537,0.2179
mixed,4,1,0.25,4.0,512,4096,512,2048,896,873.405,904.478,873.598,0.0062
mixed,4,1,0.25,4.0,512,4096,1024,4096,1792,896.35,958.205,900.734,0.0709
mixed,4,1,0.25,4.0,512,4096,2048,8192,3584,948.218,1046.557,949.181,0.0098
mixed,4,1,0.25,4.0,512,4096,4096,16384,7168,1023.519,1219.996,1020.668,-0.0145
mixed,4,1,0.25,4.0,512,8192,128,512,224,1415.226,1419.514,1413.306,-0.4478
mixed,4,1,0.25,4.0,512,8192,256,1024,448,1415.895,1423.577,1417.85,0.2545
mixed,4,1,0.25,4.0,512,8192,512,2048,896,1424.826,1457.147,1425.177,0.0109
mixed,4,1,0.25,4.0,512,8192,1024,4096,1792,1450.234,1512.888,1451.26,0.0164
mixed,4,1,0.25,4.0,512,8192,2048,8192,3584,1499.611,1601.207,1501.753,0.0211
mixed,4,1,0.25,4.0,512,8192,4096,16384,7168,1572.538,1769.21,1573.435,0.0046
mixed,4,1,0.25,4.0,1024,0,128,512,224,553.887,558.108,554.653,0.1815
mixed,4,1,0.25,4.0,1024,0,256,1024,448,556.383,566.332,557.854,0.1479
mixed,4,1,0.25,4.0,1024,0,512,2048,896,562.462,597.63,564.381,0.0546
mixed,4,1,0.25,4.0,1024,0,1024,4096,1792,586.94,647.518,591.677,0.0782
mixed,4,1,0.25,4.0,1024,0,2048,8192,3584,639.519,737.472,639.002,-0.0053
mixed,4,1,0.25,4.0,1024,0,4096,16384,7168,711.197,909.148,713.792,0.0131
mixed,4,1,0.25,4.0,1024,512,128,512,224,731.645,733.981,732.509,0.3699
mixed,4,1,0.25,4.0,1024,512,256,1024,448,736.349,743.966,735.774,-0.0755
mixed,4,1,0.25,4.0,1024,512,512,2048,896,738.909,776.058,740.893,0.0534
mixed,4,1,0.25,4.0,1024,512,1024,4096,1792,767.197,825.212,770.56,0.058
mixed,4,1,0.25,4.0,1024,512,2048,8192,3584,812.636,914.334,815.484,0.028
mixed,4,1,0.25,4.0,1024,512,4096,16384,7168,890.203,1080.6,887.868,-0.0123
mixed,4,1,0.25,4.0,1024,1024,128,512,224,888.379,891.292,888.254,-0.0429
mixed,4,1,0.25,4.0,1024,1024,256,1024,448,892.861,897.246,892.06,-0.1827
mixed,4,1,0.25,4.0,1024,1024,512,2048,896,895.998,933.404,897.022,0.0274
mixed,4,1,0.25,4.0,1024,1024,1024,4096,1792,923.676,979.55,924.638,0.0172
mixed,4,1,0.25,4.0,1024,1024,2048,8192,3584,969.916,1070.523,972.062,0.0213
mixed,4,1,0.25,4.0,1024,1024,4096,16384,7168,1046.205,1241.242,1044.701,-0.0077
mixed,4,1,0.25,4.0,1024,2048,128,512,224,1161.69,1165.881,1163.164,0.3517
mixed,4,1,0.25,4.0,1024,2048,256,1024,448,1166.459,1175.546,1165.178,-0.141
mixed,4,1,0.25,4.0,1024,2048,512,2048,896,1170.297,1208.38,1171.295,0.0262
mixed,4,1,0.25,4.0,1024,2048,1024,4096,1792,1201.755,1259.101,1200.444,-0.0229
mixed,4,1,0.25,4.0,1024,2048,2048,8192,3584,1244.761,1345.115,1244.606,-0.0015
mixed,4,1,0.25,4.0,1024,2048,4096,16384,7168,1319.388,1512.313,1323.26,0.0201
mixed,4,1,0.25,4.0,1024,4096,128,512,224,1717.432,1722.679,1719.13,0.3236
mixed,4,1,0.25,4.0,1024,4096,256,1024,448,1721.753,1729.309,1722.616,0.1142
mixed,4,1,0.25,4.0,1024,4096,512,2048,896,1726.55,1763.193,1726.81,0.0071
mixed,4,1,0.25,4.0,1024,4096,1024,4096,1792,1754.171,1812.312,1759.196,0.0864
mixed,4,1,0.25,4.0,1024,4096,2048,8192,3584,1801.785,1899.802,1805.083,0.0336
mixed,4,1,0.25,4.0,1024,4096,4096,16384,7168,1874.359,2069.08,1883.639,0.0477
mixed,4,1,0.25,4.0,1024,8192,128,512,224,2813.524,2817.525,2806.932,-1.6476
mixed,4,1,0.25,4.0,1024,8192,256,1024,448,2812.885,2826.005,2814.969,0.1588
mixed,4,1,0.25,4.0,1024,8192,512,2048,896,2819.923,2856.628,2820.276,0.0096
mixed,4,1,0.25,4.0,1024,8192,1024,4096,1792,2847.319,2906.357,2849.048,0.0293
mixed,4,1,0.25,4.0,1024,8192,2048,8192,3584,2892.854,2992.724,2895.861,0.0301
mixed,4,1,0.25,4.0,1024,8192,4096,16384,7168,2973.077,3165.428,2973.237,0.0008
mixed,4,1,0.25,4.0,2048,0,128,512,224,1010.365,1013.5,1009.052,-0.4188
mixed,4,1,0.25,4.0,2048,0,256,1024,448,1014.042,1021.499,1014.843,0.1074
mixed,4,1,0.25,4.0,2048,0,512,2048,896,1020.828,1053.274,1019.484,-0.0414
mixed,4,1,0.25,4.0,2048,0,1024,4096,1792,1043.741,1104.733,1047.037,0.054
mixed,4,1,0.25,4.0,2048,0,2048,8192,3584,1095.036,1195.676,1097.597,0.0254
mixed,4,1,0.25,4.0,2048,0,4096,16384,7168,1166.745,1371.288,1172.249,0.0269
mixed,4,1,0.25,4.0,2048,512,128,512,224,1343.386,1344.474,1346.681,3.0285
mixed,4,1,0.25,4.0,2048,512,256,1024,448,1347.61,1358.364,1348.955,0.1251
mixed,4,1,0.25,4.0,2048,512,512,2048,896,1350.617,1389.658,1353.434,0.0722
mixed,4,1,0.25,4.0,2048,512,1024,4096,1792,1378.075,1435.611,1383.864,0.1006
mixed,4,1,0.25,4.0,2048,512,2048,8192,3584,1429.914,1529.434,1431.356,0.0145
mixed,4,1,0.25,4.0,2048,512,4096,16384,7168,1505.143,1702.075,1509.689,0.0231
mixed,4,1,0.25,4.0,2048,1024,128,512,224,1679.765,1685.464,1681.594,0.3209
mixed,4,1,0.25,4.0,2048,1024,256,1024,448,1687.066,1691.414,1684.024,-0.6996
mixed,4,1,0.25,4.0,2048,1024,512,2048,896,1689.945,1725.562,1691.737,0.0503
mixed,4,1,0.25,4.0,2048,1024,1024,4096,1792,1715.479,1777.754,1718.426,0.0473
mixed,4,1,0.25,4.0,2048,1024,2048,8192,3584,1766.68,1867.382,1773.11,0.0639
mixed,4,1,0.25,4.0,2048,1024,4096,16384,7168,1843.675,2038.419,1842.937,-0.0038
mixed,4,1,0.25,4.0,2048,2048,128,512,224,2236.376,2236.503,2233.462,-22.9449
mixed,4,1,0.25,4.0,2048,2048,256,1024,448,2237.398,2243.029,2238.997,0.284
mixed,4,1,0.25,4.0,2048,2048,512,2048,896,2242.936,2276.246,2245.719,0.0835
mixed,4,1,0.25,4.0,2048,2048,1024,4096,1792,2268.341,2327.19,2269.331,0.0168
mixed,4,1,0.25,4.0,2048,2048,2048,8192,3584,2319.477,2417.717,2318.102,-0.014
mixed,4,1,0.25,4.0,2048,2048,4096,16384,7168,2390.069,2584.309,2394.549,0.0231
mixed,4,1,0.25,4.0,2048,4096,128,512,224,3324.239,3332.208,3322.863,-0.1727
mixed,4,1,0.25,4.0,2048,4096,256,1024,448,3331.633,3341.17,3331.379,-0.0266
mixed,4,1,0.25,4.0,2048,4096,512,2048,896,3333.037,3374.386,3337.234,0.1015
mixed,4,1,0.25,4.0,2048,4096,1024,4096,1792,3364.11,3422.577,3367.441,0.057
mixed,4,1,0.25,4.0,2048,4096,2048,8192,3584,3411.503,3508.562,3413.969,0.0254
mixed,4,1,0.25,4.0,2048,4096,4096,16384,7168,3486.512,3681.65,3487.216,0.0036
mixed,4,1,0.25,4.0,2048,8192,128,512,224,5528.421,5531.368,5522.147,-2.1289
mixed,4,1,0.25,4.0,2048,8192,256,1024,448,5530.734,5534.216,5526.635,-1.1772
mixed,4,1,0.25,4.0,2048,8192,512,2048,896,5531.69,5564.68,5538.315,0.2008
mixed,4,1,0.25,4.0,2048,8192,1024,4096,1792,5557.291,5624.49,5561.801,0.0671
mixed,4,1,0.25,4.0,2048,8192,2048,8192,3584,5608.005,5709.863,5609.323,0.0129
mixed,4,1,0.25,4.0,2048,8192,4096,16384,7168,5686.215,5875.753,5680.872,-0.0282
pure,4,2,0.5,4.0,0,0,128,512,320,61.376,63.648,61.249,-0.0559
pure,4,2,0.5,4.0,0,0,256,1024,640,64.895,69.184,66.432,0.3584
pure,4,2,0.5,4.0,0,0,512,2048,1280,81.472,93.407,82.944,0.1233
pure,4,2,0.5,4.0,0,0,1024,4096,2560,108.575,143.711,106.624,-0.0555
pure,4,2,0.5,4.0,0,0,2048,8192,5120,159.105,226.464,167.488,0.1245
pure,4,2,0.5,4.0,0,0,4096,16384,10240,270.878,407.615,274.302,0.025
mixed,4,2,0.5,4.0,16,0,128,512,320,82.433,83.711,81.858,-0.4499
