pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
32,n<=32,sr<=40%,kvB<=4k,kp<=1k,0.0413,2
32,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.0406,2
32,n<=32,sr<=40%,kvB<=4k,kp<=4k,0.0373,2
32,n<=32,sr<=40%,kvB<=4k,kp<=512,0.0394,2
32,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.0513,2
32,n<=32,sr<=40%,kvB<=4k,kp=0,0.0526,2
32,n<=32,sr<=5%,kvB<=16k,kp<=1k,-0.009,2
32,n<=32,sr<=5%,kvB<=16k,kp<=2k,-0.0105,2
32,n<=32,sr<=5%,kvB<=16k,kp<=4k,-0.0044,2
32,n<=32,sr<=5%,kvB<=16k,kp<=512,-0.0067,2
32,n<=32,sr<=5%,kvB<=16k,kp<=8k,-0.0032,2
32,n<=32,sr<=5%,kvB<=16k,kp=0,-0.0078,2
32,n<=32,sr<=5%,kvB<=1k,kp<=1k,-0.007,2
32,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0038,2
32,n<=32,sr<=5%,kvB<=1k,kp<=4k,-0.0014,2
32,n<=32,sr<=5%,kvB<=1k,kp<=512,-0.0026,2
32,n<=32,sr<=5%,kvB<=1k,kp<=8k,-0.006,2
32,n<=32,sr<=5%,kvB<=1k,kp=0,0.0075,2
32,n<=32,sr<=5%,kvB<=4k,kp<=1k,-0.0003,2
32,n<=32,sr<=5%,kvB<=4k,kp<=2k,-0.0048,2
32,n<=32,sr<=5%,kvB<=4k,kp<=4k,-0.011,2
32,n<=32,sr<=5%,kvB<=4k,kp<=512,-0.0014,2
32,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0064,2
32,n<=32,sr<=5%,kvB<=4k,kp=0,-0.0041,2
32,n<=32,sr<=70%,kvB<=16k,kp<=1k,0.0647,2
32,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.0702,2
32,n<=32,sr<=70%,kvB<=16k,kp<=4k,0.0645,2
32,n<=32,sr<=70%,kvB<=16k,kp<=512,0.07,2
32,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.0771,2
32,n<=32,sr<=70%,kvB<=16k,kp=0,0.0878,2
32,n<=32,sr<=70%,kvB<=1k,kp<=1k,-0.038,2
32,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.0693,2
32,n<=32,sr<=70%,kvB<=1k,kp<=4k,-0.0277,2
32,n<=32,sr<=70%,kvB<=1k,kp<=512,-0.069,2
32,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.048,2
32,n<=32,sr<=70%,kvB<=1k,kp=0,-0.0513,2
32,n<=32,sr<=70%,kvB<=4k,kp<=1k,0.0571,2
32,n<=32,sr<=70%,kvB<=4k,kp<=2k,0.0293,2
32,n<=32,sr<=70%,kvB<=4k,kp<=4k,0.027,2
32,n<=32,sr<=70%,kvB<=4k,kp<=512,0.0495,2
32,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.0469,2
32,n<=32,sr<=70%,kvB<=4k,kp=0,0.0422,2
32,n<=32,sr>70%,kvB<=16k,kp<=1k,0.3979,4
32,n<=32,sr>70%,kvB<=16k,kp<=2k,0.4464,4
32,n<=32,sr>70%,kvB<=16k,kp<=4k,0.455,4
32,n<=32,sr>70%,kvB<=16k,kp<=512,0.4697,4
32,n<=32,sr>70%,kvB<=16k,kp<=8k,0.4543,4
32,n<=32,sr>70%,kvB<=16k,kp=0,0.4987,4
32,n<=32,sr>70%,kvB<=1k,kp<=1k,0.3651,4
32,n<=32,sr>70%,kvB<=1k,kp<=2k,0.3897,4
32,n<=32,sr>70%,kvB<=1k,kp<=4k,0.4346,4
32,n<=32,sr>70%,kvB<=1k,kp<=512,0.5283,4
32,n<=32,sr>70%,kvB<=1k,kp<=8k,0.4716,4
32,n<=32,sr>70%,kvB<=1k,kp=0,0.4879,4
32,n<=32,sr>70%,kvB<=4k,kp<=1k,0.479,4
32,n<=32,sr>70%,kvB<=4k,kp<=2k,0.4124,4
32,n<=32,sr>70%,kvB<=4k,kp<=4k,0.4375,4
32,n<=32,sr>70%,kvB<=4k,kp<=512,0.4063,4
32,n<=32,sr>70%,kvB<=4k,kp<=8k,0.4288,4
32,n<=32,sr>70%,kvB<=4k,kp=0,0.4786,4
32,n<=4,sr<=40%,kvB<=16k,kp<=1k,0.0192,2
32,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.005,2
32,n<=4,sr<=40%,kvB<=16k,kp<=4k,-0.0014,2
32,n<=4,sr<=40%,kvB<=16k,kp<=512,0.0266,2
32,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.0291,2
32,n<=4,sr<=40%,kvB<=16k,kp=0,0.0191,2
32,n<=4,sr<=40%,kvB<=1k,kp<=1k,0.1007,2
32,n<=4,sr<=40%,kvB<=1k,kp<=2k,0.0564,2
32,n<=4,sr<=40%,kvB<=1k,kp<=4k,0.1103,2
32,n<=4,sr<=40%,kvB<=1k,kp<=512,-0.0008,2
32,n<=4,sr<=40%,kvB<=1k,kp<=8k,-0.1481,2
32,n<=4,sr<=40%,kvB<=1k,kp=0,0.1382,2
32,n<=4,sr<=40%,kvB<=4k,kp<=1k,0.0361,2
32,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.0541,2
32,n<=4,sr<=40%,kvB<=4k,kp<=4k,0.0104,2
32,n<=4,sr<=40%,kvB<=4k,kp<=512,0.0336,2
32,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.0099,2
32,n<=4,sr<=40%,kvB<=4k,kp=0,0.0571,2
32,n<=4,sr<=70%,kvB<=16k,kp<=1k,0.0528,2
32,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.0559,2
32,n<=4,sr<=70%,kvB<=16k,kp<=4k,0.0405,2
32,n<=4,sr<=70%,kvB<=16k,kp<=512,0.0649,2
32,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.0407,2
32,n<=4,sr<=70%,kvB<=16k,kp=0,0.0798,2
32,n<=4,sr<=70%,kvB<=1k,kp<=1k,0.2019,2
32,n<=4,sr<=70%,kvB<=1k,kp<=2k,0.1294,2
32,n<=4,sr<=70%,kvB<=1k,kp<=4k,0.0136,2
32,n<=4,sr<=70%,kvB<=1k,kp<=512,0.1943,2
32,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.3007,2
32,n<=4,sr<=70%,kvB<=1k,kp=0,0.1766,2
32,n<=4,sr<=70%,kvB<=4k,kp<=1k,-0.0476,2
32,n<=4,sr<=70%,kvB<=4k,kp<=2k,-0.0288,2
32,n<=4,sr<=70%,kvB<=4k,kp<=4k,-0.0264,2
32,n<=4,sr<=70%,kvB<=4k,kp<=512,-0.0461,2
32,n<=4,sr<=70%,kvB<=4k,kp<=8k,0.0096,2
32,n<=4,sr<=70%,kvB<=4k,kp=0,-0.0246,2
32,n<=4,sr>70%,kvB<=16k,kp<=1k,-0.0174,2
32,n<=4,sr>70%,kvB<=16k,kp<=2k,-0.0084,2
32,n<=4,sr>70%,kvB<=16k,kp<=4k,-0.0395,2
32,n<=4,sr>70%,kvB<=16k,kp<=512,0.0372,2
32,n<=4,sr>70%,kvB<=16k,kp<=8k,-0.0133,2
32,n<=4,sr>70%,kvB<=16k,kp=0,-0.0095,2
32,n<=4,sr>70%,kvB<=1k,kp<=1k,0.1615,2
32,n<=4,sr>70%,kvB<=1k,kp<=2k,-0.1855,2
32,n<=4,sr>70%,kvB<=1k,kp<=4k,0.1755,2
32,n<=4,sr>70%,kvB<=1k,kp<=512,-0.017,2
32,n<=4,sr>70%,kvB<=1k,kp<=8k,0.4476,1
32,n<=4,sr>70%,kvB<=1k,kp=0,-0.0219,2
32,n<=4,sr>70%,kvB<=4k,kp<=1k,0.0142,2
32,n<=4,sr>70%,kvB<=4k,kp<=2k,0.0955,2
32,n<=4,sr>70%,kvB<=4k,kp<=4k,0.0248,2
32,n<=4,sr>70%,kvB<=4k,kp<=512,0.0341,2
32,n<=4,sr>70%,kvB<=4k,kp<=8k,0.0172,2
32,n<=4,sr>70%,kvB<=4k,kp=0,-0.0185,2
32,n<=64,sr<=15%,kvB<=16k,kp<=1k,0.1221,4
32,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.1233,4
32,n<=64,sr<=15%,kvB<=16k,kp<=4k,0.1216,4
32,n<=64,sr<=15%,kvB<=16k,kp<=512,0.119,4
32,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.1214,4
32,n<=64,sr<=15%,kvB<=16k,kp=0,0.1238,4
32,n<=64,sr<=15%,kvB<=1k,kp<=1k,0.1789,4
32,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.1803,4
32,n<=64,sr<=15%,kvB<=1k,kp<=4k,0.188,4
32,n<=64,sr<=15%,kvB<=1k,kp<=512,0.1791,4
32,n<=64,sr<=15%,kvB<=1k,kp<=8k,0.1754,4
32,n<=64,sr<=15%,kvB<=1k,kp=0,0.1821,4
32,n<=64,sr<=15%,kvB<=4k,kp<=1k,0.1235,4
32,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.1296,4
32,n<=64,sr<=15%,kvB<=4k,kp<=4k,0.1245,4
32,n<=64,sr<=15%,kvB<=4k,kp<=512,0.13,4
32,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.1239,4
32,n<=64,sr<=15%,kvB<=4k,kp=0,0.1313,4
32,n<=64,sr<=40%,kvB<=16k,kp<=1k,0.7243,2
32,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.7217,2
32,n<=64,sr<=40%,kvB<=16k,kp<=4k,0.7237,2
32,n<=64,sr<=40%,kvB<=16k,kp<=512,0.7178,2
32,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.719,2
32,n<=64,sr<=40%,kvB<=16k,kp=0,0.7387,2
32,n<=64,sr<=40%,kvB<=1k,kp<=1k,0.7273,2
32,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.7424,2
32,n<=64,sr<=40%,kvB<=1k,kp<=4k,0.6715,2
32,n<=64,sr<=40%,kvB<=1k,kp<=512,0.7155,2
32,n<=64,sr<=40%,kvB<=1k,kp<=8k,0.681,2
32,n<=64,sr<=40%,kvB<=1k,kp=0,0.7437,2
32,n<=64,sr<=40%,kvB<=4k,kp<=1k,0.7135,2
32,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.7255,2
32,n<=64,sr<=40%,kvB<=4k,kp<=4k,0.6985,2
32,n<=64,sr<=40%,kvB<=4k,kp<=512,0.7052,2
32,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.7095,2
32,n<=64,sr<=40%,kvB<=4k,kp=0,0.7362,2
32,n<=64,sr<=5%,kvB<=16k,kp<=1k,0.0213,6
32,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.022,6
32,n<=64,sr<=5%,kvB<=16k,kp<=4k,0.0239,6
32,n<=64,sr<=5%,kvB<=16k,kp<=512,0.0218,6
32,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.0207,6
32,n<=64,sr<=5%,kvB<=16k,kp=0,0.0209,6
32,n<=64,sr<=5%,kvB<=1k,kp<=1k,0.0826,6
32,n<=64,sr<=5%,kvB<=1k,kp<=2k,0.0788,6
32,n<=64,sr<=5%,kvB<=1k,kp<=4k,0.0831,6
32,n<=64,sr<=5%,kvB<=1k,kp<=512,0.0842,6
32,n<=64,sr<=5%,kvB<=1k,kp<=8k,0.0846,6
32,n<=64,sr<=5%,kvB<=1k,kp=0,0.081,6
32,n<=64,sr<=5%,kvB<=4k,kp<=1k,0.0273,6
32,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.028,6
32,n<=64,sr<=5%,kvB<=4k,kp<=4k,0.0246,6
32,n<=64,sr<=5%,kvB<=4k,kp<=512,0.0259,6
32,n<=64,sr<=5%,kvB<=4k,kp<=8k,0.028,6
32,n<=64,sr<=5%,kvB<=4k,kp=0,0.0275,6
32,n<=64,sr<=70%,kvB<=16k,kp<=1k,0.6098,2
32,n<=64,sr<=70%,kvB<=16k,kp<=2k,0.6114,2
32,n<=64,sr<=70%,kvB<=16k,kp<=4k,0.6206,2
32,n<=64,sr<=70%,kvB<=16k,kp<=512,0.6251,2
32,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.6091,2
32,n<=64,sr<=70%,kvB<=16k,kp=0,0.6336,2
32,n<=64,sr<=70%,kvB<=1k,kp<=1k,0.6277,2
32,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.6607,2
32,n<=64,sr<=70%,kvB<=1k,kp<=4k,0.6074,2
32,n<=64,sr<=70%,kvB<=1k,kp<=512,0.6186,2
32,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.5637,2
32,n<=64,sr<=70%,kvB<=1k,kp=0,0.6523,2
32,n<=64,sr<=70%,kvB<=4k,kp<=1k,0.6111,2
32,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.6241,2
32,n<=64,sr<=70%,kvB<=4k,kp<=4k,0.5915,2
32,n<=64,sr<=70%,kvB<=4k,kp<=512,0.6288,2
32,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.6282,2
32,n<=64,sr<=70%,kvB<=4k,kp=0,0.6257,2
32,n<=64,sr>70%,kvB<=16k,kp<=1k,0.5849,4
32,n<=64,sr>70%,kvB<=16k,kp<=2k,0.6046,4
32,n<=64,sr>70%,kvB<=16k,kp<=4k,0.5805,4
32,n<=64,sr>70%,kvB<=16k,kp<=512,0.5738,4
32,n<=64,sr>70%,kvB<=16k,kp<=8k,0.6244,4
32,n<=64,sr>70%,kvB<=16k,kp=0,0.6585,4
32,n<=64,sr>70%,kvB<=1k,kp<=1k,0.5923,4
32,n<=64,sr>70%,kvB<=1k,kp<=2k,0.6939,4
32,n<=64,sr>70%,kvB<=1k,kp<=4k,0.6554,4
32,n<=64,sr>70%,kvB<=1k,kp<=512,0.6215,4
32,n<=64,sr>70%,kvB<=1k,kp<=8k,0.6274,4
32,n<=64,sr>70%,kvB<=1k,kp=0,0.6104,4
32,n<=64,sr>70%,kvB<=4k,kp<=1k,0.6208,4
32,n<=64,sr>70%,kvB<=4k,kp<=2k,0.6174,4
32,n<=64,sr>70%,kvB<=4k,kp<=4k,0.5371,4
32,n<=64,sr>70%,kvB<=4k,kp<=512,0.5768,4
32,n<=64,sr>70%,kvB<=4k,kp<=8k,0.6363,4
32,n<=64,sr>70%,kvB<=4k,kp=0,0.6336,4
32,n<=8,sr<=15%,kvB<=16k,kp<=1k,0.0137,2
32,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.0226,2
32,n<=8,sr<=15%,kvB<=16k,kp<=4k,0.0201,2
32,n<=8,sr<=15%,kvB<=16k,kp<=512,0.0159,2
32,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.0148,2
32,n<=8,sr<=15%,kvB<=16k,kp=0,0.0229,2
32,n<=8,sr<=15%,kvB<=1k,kp<=1k,0.0138,2
32,n<=8,sr<=15%,kvB<=1k,kp<=2k,-0.0034,2
32,n<=8,sr<=15%,kvB<=1k,kp<=4k,-0.0062,2
32,n<=8,sr<=15%,kvB<=1k,kp<=512,0.0072,2
32,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.0602,2
32,n<=8,sr<=15%,kvB<=1k,kp=0,-0.0034,2
32,n<=8,sr<=15%,kvB<=4k,kp<=1k,0.0272,2
32,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.0274,2
32,n<=8,sr<=15%,kvB<=4k,kp<=4k,0.0212,2
32,n<=8,sr<=15%,kvB<=4k,kp<=512,0.0184,2
32,n<=8,sr<=15%,kvB<=4k,kp<=8k,0.0452,2
32,n<=8,sr<=15%,kvB<=4k,kp=0,0.0303,2
32,n<=8,sr<=40%,kvB<=16k,kp<=1k,0.0112,4
32,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.0069,4
32,n<=8,sr<=40%,kvB<=16k,kp<=4k,0.0089,4
32,n<=8,sr<=40%,kvB<=16k,kp<=512,0.0187,4
32,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.0137,4
32,n<=8,sr<=40%,kvB<=16k,kp=0,0.0085,4
32,n<=8,sr<=40%,kvB<=1k,kp<=1k,0.0013,4
32,n<=8,sr<=40%,kvB<=1k,kp<=2k,-0.0019,4
32,n<=8,sr<=40%,kvB<=1k,kp<=4k,-0.0041,4
32,n<=8,sr<=40%,kvB<=1k,kp<=512,-0.0015,4
32,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.0519,4
32,n<=8,sr<=40%,kvB<=1k,kp=0,-0.0053,4
32,n<=8,sr<=40%,kvB<=4k,kp<=1k,0.0345,4
32,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.0165,4
32,n<=8,sr<=40%,kvB<=4k,kp<=4k,0.0376,4
32,n<=8,sr<=40%,kvB<=4k,kp<=512,0.0293,4
32,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.0264,4
32,n<=8,sr<=40%,kvB<=4k,kp=0,0.0253,4
32,n<=8,sr<=70%,kvB<=16k,kp<=1k,0.0263,2
32,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.0257,2
32,n<=8,sr<=70%,kvB<=16k,kp<=4k,0.0336,2
32,n<=8,sr<=70%,kvB<=16k,kp<=512,0.0252,2
32,n<=8,sr<=70%,kvB<=16k,kp<=8k,-0.0097,2
32,n<=8,sr<=70%,kvB<=16k,kp=0,0.0217,2
32,n<=8,sr<=70%,kvB<=1k,kp<=1k,-0.0212,2
32,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.0797,2
32,n<=8,sr<=70%,kvB<=1k,kp<=4k,-0.0397,2
32,n<=8,sr<=70%,kvB<=1k,kp<=512,-0.0364,2
32,n<=8,sr<=70%,kvB<=1k,kp<=8k,0.1903,2
32,n<=8,sr<=70%,kvB<=1k,kp=0,-0.0149,2
32,n<=8,sr<=70%,kvB<=4k,kp<=1k,0.0847,2
32,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.0646,2
32,n<=8,sr<=70%,kvB<=4k,kp<=4k,0.0481,2
32,n<=8,sr<=70%,kvB<=4k,kp<=512,0.0964,2
32,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.0474,2
32,n<=8,sr<=70%,kvB<=4k,kp=0,0.0693,2
32,n<=8,sr>70%,kvB<=16k,kp<=1k,0.0339,4
32,n<=8,sr>70%,kvB<=16k,kp<=2k,0.0991,4
32,n<=8,sr>70%,kvB<=16k,kp<=4k,0.0347,4
32,n<=8,sr>70%,kvB<=16k,kp<=512,0.0689,4
32,n<=8,sr>70%,kvB<=16k,kp<=8k,0.0408,4
32,n<=8,sr>70%,kvB<=16k,kp=0,0.0404,4
32,n<=8,sr>70%,kvB<=1k,kp<=1k,0.1878,4
32,n<=8,sr>70%,kvB<=1k,kp<=2k,0.1544,4
32,n<=8,sr>70%,kvB<=1k,kp<=4k,0.2102,4
32,n<=8,sr>70%,kvB<=1k,kp<=512,0.167,4
32,n<=8,sr>70%,kvB<=1k,kp<=8k,0.1654,4
32,n<=8,sr>70%,kvB<=1k,kp=0,0.1955,4
32,n<=8,sr>70%,kvB<=4k,kp<=1k,0.1293,4
32,n<=8,sr>70%,kvB<=4k,kp<=2k,0.0846,4
32,n<=8,sr>70%,kvB<=4k,kp<=4k,0.135,4
32,n<=8,sr>70%,kvB<=4k,kp<=512,0.0818,4
32,n<=8,sr>70%,kvB<=4k,kp<=8k,0.1231,4
32,n<=8,sr>70%,kvB<=4k,kp=0,0.1083,4
64,n<=128,sr<=15%,kvB<=16k,kp<=1k,0.2208,4
64,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.2219,4
64,n<=128,sr<=15%,kvB<=16k,kp<=4k,0.2218,4
64,n<=128,sr<=15%,kvB<=16k,kp<=512,0.2274,4
64,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.2214,4
64,n<=128,sr<=15%,kvB<=16k,kp=0,0.2217,4
64,n<=128,sr<=15%,kvB<=1k,kp<=1k,0.2082,4
64,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.1965,4
64,n<=128,sr<=15%,kvB<=1k,kp<=4k,0.1968,4
64,n<=128,sr<=15%,kvB<=1k,kp<=512,0.2057,4
64,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.2009,4
64,n<=128,sr<=15%,kvB<=1k,kp=0,0.1967,4
64,n<=128,sr<=15%,kvB<=4k,kp<=1k,0.2068,4
64,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.2173,4
64,n<=128,sr<=15%,kvB<=4k,kp<=4k,0.211,4
64,n<=128,sr<=15%,kvB<=4k,kp<=512,0.2128,4
64,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.2196,4
64,n<=128,sr<=15%,kvB<=4k,kp=0,0.21,4
64,n<=128,sr<=40%,kvB<=16k,kp<=1k,0.2642,2
64,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.2656,2
64,n<=128,sr<=40%,kvB<=16k,kp<=4k,0.2586,2
64,n<=128,sr<=40%,kvB<=16k,kp<=512,0.2636,2
64,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.2554,2
64,n<=128,sr<=40%,kvB<=16k,kp=0,0.2549,2
64,n<=128,sr<=40%,kvB<=1k,kp<=1k,0.2101,2
64,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.2024,2
64,n<=128,sr<=40%,kvB<=1k,kp<=4k,0.1929,2
64,n<=128,sr<=40%,kvB<=1k,kp<=512,0.2149,2
64,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.2039,2
64,n<=128,sr<=40%,kvB<=1k,kp=0,0.2422,2
64,n<=128,sr<=40%,kvB<=4k,kp<=1k,0.2678,2
64,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.2532,2
64,n<=128,sr<=40%,kvB<=4k,kp<=4k,0.2493,2
64,n<=128,sr<=40%,kvB<=4k,kp<=512,0.2477,2
64,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.2666,2
64,n<=128,sr<=40%,kvB<=4k,kp=0,0.2606,2
64,n<=128,sr<=5%,kvB<=16k,kp<=1k,0.2103,8
64,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.2101,8
64,n<=128,sr<=5%,kvB<=16k,kp<=4k,0.2106,8
64,n<=128,sr<=5%,kvB<=16k,kp<=512,0.2102,8
64,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.21,8
64,n<=128,sr<=5%,kvB<=16k,kp=0,0.2134,8
64,n<=128,sr<=5%,kvB<=1k,kp<=1k,0.1801,8
64,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.1768,8
64,n<=128,sr<=5%,kvB<=1k,kp<=4k,0.1796,8
64,n<=128,sr<=5%,kvB<=1k,kp<=512,0.1782,8
64,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.1767,8
64,n<=128,sr<=5%,kvB<=1k,kp=0,0.1843,8
64,n<=128,sr<=5%,kvB<=4k,kp<=1k,0.2003,8
64,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.2007,8
64,n<=128,sr<=5%,kvB<=4k,kp<=4k,0.2005,8
64,n<=128,sr<=5%,kvB<=4k,kp<=512,0.204,8
64,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.2011,8
64,n<=128,sr<=5%,kvB<=4k,kp=0,0.2055,8
64,n<=128,sr<=70%,kvB<=16k,kp<=1k,0.0563,2
64,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.0499,2
64,n<=128,sr<=70%,kvB<=16k,kp<=4k,0.0481,2
64,n<=128,sr<=70%,kvB<=16k,kp<=512,0.0533,2
64,n<=128,sr<=70%,kvB<=16k,kp<=8k,0.0466,2
64,n<=128,sr<=70%,kvB<=16k,kp=0,0.0522,2
64,n<=128,sr<=70%,kvB<=1k,kp<=1k,-0.0042,2
64,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.0065,2
64,n<=128,sr<=70%,kvB<=1k,kp<=4k,0.0034,2
64,n<=128,sr<=70%,kvB<=1k,kp<=512,0.023,2
64,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.0163,2
64,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0076,2
64,n<=128,sr<=70%,kvB<=4k,kp<=1k,0.0397,2
64,n<=128,sr<=70%,kvB<=4k,kp<=2k,0.0407,2
64,n<=128,sr<=70%,kvB<=4k,kp<=4k,0.0251,2
64,n<=128,sr<=70%,kvB<=4k,kp<=512,0.0394,2
64,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.033,2
64,n<=128,sr<=70%,kvB<=4k,kp=0,0.0403,2
64,n<=128,sr>70%,kvB<=16k,kp<=1k,0.744,4
64,n<=128,sr>70%,kvB<=16k,kp<=2k,0.7635,4
64,n<=128,sr>70%,kvB<=16k,kp<=4k,0.7625,4
64,n<=128,sr>70%,kvB<=16k,kp<=512,0.7812,4
64,n<=128,sr>70%,kvB<=16k,kp<=8k,0.763,4
64,n<=128,sr>70%,kvB<=16k,kp=0,0.7542,4
64,n<=128,sr>70%,kvB<=1k,kp<=1k,0.7054,4
64,n<=128,sr>70%,kvB<=1k,kp<=2k,0.7466,4
64,n<=128,sr>70%,kvB<=1k,kp<=4k,0.6865,4
64,n<=128,sr>70%,kvB<=1k,kp<=512,0.7444,4
64,n<=128,sr>70%,kvB<=1k,kp<=8k,0.7287,4
64,n<=128,sr>70%,kvB<=1k,kp=0,0.7005,4
64,n<=128,sr>70%,kvB<=4k,kp<=1k,0.7511,4
64,n<=128,sr>70%,kvB<=4k,kp<=2k,0.8108,4
64,n<=128,sr>70%,kvB<=4k,kp<=4k,0.7854,4
64,n<=128,sr>70%,kvB<=4k,kp<=512,0.752,4
64,n<=128,sr>70%,kvB<=4k,kp<=8k,0.8183,4
64,n<=128,sr>70%,kvB<=4k,kp=0,0.7956,4
64,n<=16,sr<=15%,kvB<=16k,kp<=1k,0.0085,4
64,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.0093,4
64,n<=16,sr<=15%,kvB<=16k,kp<=4k,-0.0007,4
64,n<=16,sr<=15%,kvB<=16k,kp<=512,0.0114,4
64,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.0083,4
64,n<=16,sr<=15%,kvB<=16k,kp=0,0.0107,4
64,n<=16,sr<=15%,kvB<=1k,kp<=1k,0.0164,4
64,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.0161,4
64,n<=16,sr<=15%,kvB<=1k,kp<=4k,0.0111,4
64,n<=16,sr<=15%,kvB<=1k,kp<=512,0.0297,4
64,n<=16,sr<=15%,kvB<=1k,kp<=8k,-0.0153,4
64,n<=16,sr<=15%,kvB<=1k,kp=0,0.0146,4
64,n<=16,sr<=15%,kvB<=4k,kp<=1k,-0.006,4
64,n<=16,sr<=15%,kvB<=4k,kp<=2k,0.0004,4
64,n<=16,sr<=15%,kvB<=4k,kp<=4k,-0.0017,4
64,n<=16,sr<=15%,kvB<=4k,kp<=512,0.0008,4
64,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.0011,4
64,n<=16,sr<=15%,kvB<=4k,kp=0,0.0036,4
64,n<=16,sr<=40%,kvB<=16k,kp<=1k,-0.0089,4
64,n<=16,sr<=40%,kvB<=16k,kp<=2k,-0.0103,4
64,n<=16,sr<=40%,kvB<=16k,kp<=4k,-0.0037,4
64,n<=16,sr<=40%,kvB<=16k,kp<=512,-0.0068,4
64,n<=16,sr<=40%,kvB<=16k,kp<=8k,-0.0092,4
64,n<=16,sr<=40%,kvB<=16k,kp=0,-0.0098,4
64,n<=16,sr<=40%,kvB<=1k,kp<=1k,0.0558,4
64,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0314,4
64,n<=16,sr<=40%,kvB<=1k,kp<=4k,0.0418,4
64,n<=16,sr<=40%,kvB<=1k,kp<=512,0.0505,4
